ScheduleDay69,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,
SecondarySchoolHtgSetpDefault,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,
ScheduleDay70,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,
SecondarySchoolHtgSetpSummerDesignDay,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,
SecondarySchoolHtgSetpWinterDesignDay,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,
ScheduleDay73,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,  27.000003390842,
SecondarySchoolClgSetpDefault,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,
ScheduleDay74,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  23.999998304579,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,
SecondarySchoolClgSetpSummerDesignDay,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,  24,
SecondarySchoolClgSetpWinterDesignDay,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,  26.9999991522895,
